t,value
1684716783,115
1684716813,115
1684716843,115
1684716873,115
1684716903,115
1684716933,115
1684716963,115
1684716993,115
1684717023,115
1684717053,115
1684717083,115
1684717113,115
1684717143,115
1684717173,115
1684717203,115
1684717233,115
1684717263,115
1684717293,115
1684717323,115
1684717353,115
1684717383,115
1684717413,115
1684717443,115
1684717473,115
1684717503,115
1684717533,115
1684717563,115
1684717593,115
1684717623,115
1684717653,115
1684717683,115
1684717713,115
1684717743,115
1684717773,115
1684717803,115
1684717833,115
1684717863,115
1684717893,115
1684717923,115
1684717953,115
1684717983,115
1684718013,115
1684718043,115
1684718073,115
1684718103,115
1684718133,115
1684718163,115
1684718193,115
1684718223,115
1684718253,115
1684718283,115
1684718313,115
1684718343,115
1684718373,115
1684718403,115
1684718433,115
1684718463,115
1684718493,115
1684718524,115
1684718554,115
1684718584,115
1684718614,115
1684718644,115
1684718674,115
1684718704,115
1684718734,115
1684718764,115
1684718794,115
1684718824,115
1684718854,115
1684718884,115
1684718914,115
1684718944,115
1684718974,115
1684719004,115
1684719034,115
1684719064,115
1684719094,115
1684719124,115
1684719154,115
1684719184,115
1684719214,115
1684719244,115
1684719274,115
1684719304,115
1684719334,115
1684719364,115
1684719394,115
1684719424,115
1684719454,115
1684719484,115
1684719514,115
1684719544,115
1684719574,115
1684719604,115
1684719634,115
1684719664,115
1684719694,115
1684719724,115
1684719754,115
1684719784,115
1684719814,115
1684719844,115
1684719874,115
1684719904,115
1684719934,115
1684719964,115
1684719994,115
1684720024,115
1684720054,115
1684720084,115
1684720114,115
1684720144,115
1684720174,115
1684720204,115
1684720234,115
1684720264,115
1684720294,115
1684720324,115
1684720354,115
1684720384,115
1684720414,115
1684720444,115
1684720474,115
1684720504,115
1684720534,115
1684720564,115
1684720594,115
1684720624,115
1684720654,115
1684720684,115
1684720714,115
1684720744,115
1684720774,115
1684720804,115
1684720834,115
1684720864,115
1684720894,115
1684720924,115
1684720954,115
1684720984,115
1684721014,115
1684721044,115
1684721074,115
1684721104,115
1684721134,115
1684721164,115
1684721194,115
1684721224,115
1684721254,115
1684721285,115
1684721315,115
1684721345,115
1684721375,115
1684721405,115
1684721435,115
1684721465,115
1684721495,115
1684721525,115
1684721555,115
1684721585,115
1684721615,115
1684721645,115
1684721675,115
1684721705,115
1684721735,115
1684721765,115
1684721795,115
1684721825,115
1684721855,115
1684721885,115
1684721915,115
1684721945,115
1684721975,115
1684722005,115
1684722035,115
1684722065,115
1684722095,115
1684722125,115
1684722155,115
1684722185,115
1684722215,115
1684722245,115
1684722275,115
1684722305,115
1684722335,115
1684722365,115
1684722395,115
1684722425,115
1684722455,115
1684722485,115
1684722515,115
1684722545,115
1684722575,115
1684722605,115
1684722635,115
1684722665,115
1684722695,115
1684722725,115
1684722755,115
1684722785,115
1684722815,115
1684722845,115
1684722875,115
1684722905,115
1684722935,115
1684722965,115
1684722995,115
1684723025,115
1684723055,115
1684723085,115
1684723115,115
1684723145,115
1684723175,115
1684723205,115
1684723235,115
1684723265,115
1684723295,115
1684723325,115
1684723355,115
1684723385,115
1684723415,115
1684723445,115
1684723475,115
1684723505,115
1684723535,115
1684723565,115
1684723595,115
1684723625,115
1684723655,115
1684723686,115
1684723716,115
1684723746,115
1684723776,115
1684723806,115
1684723836,115
1684723866,115
1684723896,115
1684723926,115
1684723956,115
1684723986,115
1684724016,115
1684724046,115
1684724076,115
