t,value
1684720954,9223372036854725799
1684720984,9223372036854722727
1684721014,9223372036854721191
1684721044,9223372036854717991
1684721074,9223372036854716391
1684721104,9223372036854713319
1684721134,9223372036854711719
1684721164,9223372036854708647
1684721194,9223372036854706983
1684721224,9223372036854703847
1684721254,9223372036854702247
1684721285,9223372036854699175
1684721315,9223372036854697575
1684721345,9223372036854694503
1684721375,9223372036854692903
1684721405,9223372036854689767
1684721435,9223372036854688231
1684721465,9223372036854685095
1684721495,9223372036854683559
1684721525,9223372036854680295
1684721555,9223372036854678759
1684721585,9223372036854675623
1684721615,9223372036854674087
1684721645,9223372036854670887
1684721675,9223372036854669351
1684721705,9223372036854666279
1684721735,9223372036854664679
1684721765,9223372036854661607
1684721795,9223372036854660007
1684721825,9223372036854656871
1684721855,9223372036854655335
1684721885,9223372036854652071
1684721915,9223372036854650599
1684721945,9223372036854647463
1684721975,9223372036854645863
1684722005,9223372036854642727
1684722035,9223372036854641255
1684722065,9223372036854638055
1684722095,9223372036854636455
1684722125,9223372036854633255
1684722155,9223372036854631719
1684722185,9223372036854628583
1684722215,9223372036854627047
1684722245,9223372036854623847
1684722275,9223372036854622311
1684722305,9223372036854619239
1684722335,9223372036854617639
1684722365,9223372036854614439
1684722395,9223372036854612967
1684722425,9223372036854609767
1684722455,9223372036854608295
1684722485,9223372036854605095
1684722515,9223372036854603559
1684722545,9223372036854600423
1684722575,9223372036854598823
1684722605,9223372036854595007
1684722635,9223372036854594087
1684722665,9223372036854591463
1684722695,9223372036854589415
1684722725,9223372036854586727
1684722755,9223372036854584679
1684722785,9223372036854581991
1684722815,9223372036854579943
1684722845,9223372036854577383
1684722875,9223372036854575271
1684722905,9223372036854572647
1684722935,9223372036854570599
1684722965,9223372036854568551
1684722995,9223372036854565927
1684723025,9223372036854564071
1684723055,9223372036854561191
1684723085,9223372036854559399
1684723115,9223372036854556455
1684723145,9223372036854554663
1684723175,9223372036854551783
