t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1684722695,17023,447,1.912451,0,14.265398,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722725,17071,447,1.909533,0,14.265482,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722755,17101,447,1.909533,0,14.265482,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722785,17149,447,1.897860,0,14.262673,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684722815,17179,447,1.897860,0,14.262673,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684722845,17227,447,1.901751,0,14.262768,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684722875,17257,447,1.904669,0,14.262891,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684722905,17305,447,1.903696,0,14.262986,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684722935,17335,447,1.907588,0,14.263217,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684722965,17371,447,1.906615,0,14.263313,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684722995,17413,447,1.904669,0,14.263778,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723025,17439,447,1.904669,0,14.263778,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723055,17491,447,1.906615,0,14.263791,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723085,17517,447,1.906615,0,14.263791,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723115,17569,447,1.906615,0,14.263791,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723145,17595,447,1.906615,0,14.263791,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723175,17647,447,1.906615,0,14.263791,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723205,17673,447,1.906615,0,14.263791,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723235,17725,447,1.903696,0,14.262986,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723265,17751,447,1.899805,0,14.263233,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723295,17803,447,1.899805,0,14.263233,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723325,17829,447,1.899805,0,14.263233,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723355,17881,447,1.895914,0,14.263410,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723385,17907,447,1.882296,0,14.262348,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723415,17959,447,1.881323,0,14.262442,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723445,17985,447,1.881323,0,14.262442,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723475,18037,447,1.881323,0,14.262442,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723505,18063,447,1.877432,0,14.262341,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723535,18115,447,1.876459,0,14.262367,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723565,18141,447,1.878405,0,14.262383,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723595,18193,447,1.881323,0,14.262306,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723625,18219,447,1.871595,0,14.261402,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723655,18271,447,1.871595,0,14.261402,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723686,18297,447,1.869650,0,14.261521,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723716,18349,447,1.868677,0,14.261614,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723746,18375,447,1.874514,0,14.262077,0.000000,2.000000,5.000000,8.000000,15.000000,435.603000
1684723776,18427,447,1.881323,0,14.263807,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684723806,18453,447,1.881323,0,14.263807,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684723836,18505,447,1.914397,0,14.275986,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684723866,18531,447,1.914397,0,14.275986,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684723896,18583,447,1.928016,0,14.280016,0.000000,2.000000,5.000000,9.420000,15.710000,435.603000
1684723926,18609,447,1.928988,0,14.279919,0.000000,2.000000,5.000000,9.420000,15.710000,435.603000
1684723956,18661,447,1.930934,0,14.279928,0.000000,2.000000,5.000000,9.420000,15.710000,435.603000
1684723986,18687,447,1.934825,0,14.279947,0.000000,2.000000,5.000000,9.420000,15.710000,435.603000
1684724016,18739,447,1.938716,0,14.281055,0.000000,2.000000,5.000000,9.420000,15.710000,435.603000
1684724046,18765,447,1.940661,0,14.280927,0.000000,2.000000,5.000000,9.420000,15.710000,435.603000
1684724076,18843,447,1.938716,0,14.281055,0.000000,2.000000,5.000000,9.420000,15.710000,435.603000
