t,value
1684722455,1336178
1684722485,1336178
1684722515,1336178
1684722545,1336178
1684722575,1336178
1684722605,1336178
1684722635,1336178
1684722665,1336178
1684722695,1336178
1684722725,1336178
1684722755,1336178
1684722785,1336178
1684722815,1336178
1684722845,1336178
1684722875,1336178
1684722905,1336178
1684722935,1336178
1684722965,1336178
1684722995,1336178
1684723025,1336178
1684723055,1336178
1684723085,1336178
1684723115,1336178
1684723145,1336178
1684723175,1336178
1684723205,1336178
1684723235,1336178
1684723265,1336178
1684723295,1336178
1684723325,1336178
1684723355,1336178
1684723385,1336178
1684723415,1336178
1684723445,1336178
1684723475,1336178
1684723505,1336178
1684723535,1336178
1684723565,1336178
1684723595,1336178
1684723625,1336178
1684723655,1336178
1684723686,1336178
1684723716,1336178
1684723746,1336178
1684723776,1336178
1684723806,1336178
1684723836,1336178
1684723866,1336178
1684723896,1336178
1684723926,1336178
1684723956,1336178
1684723986,1336178
1684724016,1336178
1684724046,1336178
1684724076,1336178
